loss,mae,val_loss,val_mae,learning_rate
0.08457731455564499,0.25169438123703003,0.08523568511009216,0.2528130114078522,9.999999747378752e-06
0.0823371410369873,0.24836532771587372,0.08547462522983551,0.2533586621284485,9.999999747378752e-06
